,PEP_ID,YEAR,DAY_BB,DAY_CL,sp,lat,lon,alt
69692,2652,1984,113,279,BEPE,49.9833,6.88333,160.0
69708,362,1984,113,287,BEPE,52.6,8.83333,40.0
69717,480,1984,113,276,BEPE,51.5333,9.93333,150.0
69730,799,1984,113,280,BEPE,53.4833,9.15,5.0
69754,4039,1984,113,280,BEPE,50.3667,10.8,340.0
69768,4687,1984,113,291,BEPE,51.7833,14.3167,70.0
69769,4691,1984,113,275,BEPE,52.3833,13.05,35.0
69795,2985,1984,113,275,BEPE,48.65,9.46667,310.0
69799,3087,1984,113,295,BEPE,49.25,8.73333,140.0
69803,3124,1984,113,271,BEPE,49.4667,9.21667,390.0
69830,2842,1984,114,300,BEPE,48.7167,9.21667,391.0
69864,152,1984,114,296,BEPE,54.1,10.8167,10.0
69873,427,1984,114,283,BEPE,52.4,9.45,50.0
69897,1119,1984,114,290,BEPE,52.1833,10.7167,150.0
69911,5341,1984,114,288,BEPE,53.5167,12.6667,70.0
69960,2049,1984,114,298,BEPE,50.1167,8.91667,110.0
69963,2133,1984,114,263,BEPE,50.85,10.0,240.0
69978,2568,1984,114,290,BEPE,49.75,6.65,260.0
69984,2761,1984,114,288,BEPE,49.4667,7.56667,250.0
69996,4260,1984,114,275,BEPE,49.55,10.2333,330.0
70002,4386,1984,114,266,BEPE,49.7167,10.2167,230.0
70006,4434,1984,114,282,BEPE,49.7,10.0167,190.0
70013,4632,1984,114,302,BEPE,49.1667,7.05,230.0
70027,4015,1984,115,293,BEPE,49.8667,11.0,290.0
70039,4615,1984,115,288,BEPE,49.4833,6.86667,250.0
70090,3023,1984,115,292,BEPE,49.0667,8.8,190.0
70103,3346,1984,115,294,BEPE,48.2833,8.85,520.0
70109,3482,1984,115,263,BEPE,47.7333,12.8833,480.0
70116,3781,1984,115,299,BEPE,48.4,13.0,400.0
70118,3865,1984,115,279,BEPE,49.3167,12.85,400.0
70148,531,1984,115,283,BEPE,51.95,9.73333,200.0
70152,638,1984,115,261,BEPE,52.9333,9.73333,70.0
70176,1187,1984,115,276,BEPE,53.0667,8.16667,15.0
70188,1782,1984,115,292,BEPE,51.6667,8.35,75.0
70200,2217,1984,115,284,BEPE,51.0167,9.93333,330.0
70207,2415,1984,115,290,BEPE,50.1667,8.06667,380.0
70233,2166,1984,116,290,BEPE,51.2833,9.63333,220.0
70236,2225,1984,116,277,BEPE,50.95,9.86667,230.0
70248,2671,1984,116,278,BEPE,50.2333,7.86667,310.0
70253,2869,1984,116,285,BEPE,48.9833,9.58333,290.0
70261,3014,1984,116,274,BEPE,49.0833,9.88333,370.0
70270,3426,1984,116,285,BEPE,48.4833,9.41667,460.0
70279,3705,1984,116,289,BEPE,48.8167,12.8,320.0
70294,4230,1984,116,295,BEPE,49.5833,10.6,290.0
70307,4641,1984,116,291,BEPE,49.4167,6.91667,220.0
70311,4848,1984,116,288,BEPE,52.9833,13.35,45.0
70359,450,1984,116,289,BEPE,52.7167,9.25,25.0
70370,765,1984,116,280,BEPE,53.0333,9.83333,75.0
70375,855,1984,116,291,BEPE,53.5667,9.51667,20.0
70385,1129,1984,116,286,BEPE,53.15,8.2,5.0
70393,1324,1984,116,301,BEPE,51.6333,6.18333,20.0
70394,1358,1984,116,295,BEPE,50.6667,6.8,160.0
70408,244,1984,117,260,BEPE,54.5167,9.56667,18.0
70409,280,1984,117,264,BEPE,53.95,9.71667,20.0
70427,1074,1984,117,254,BEPE,51.9,9.85,200.0
70436,1203,1984,117,280,BEPE,53.3333,8.48333,3.0
70452,4333,1984,117,312,BEPE,50.1,9.65,180.0
70458,4412,1984,117,272,BEPE,50.4,10.35,310.0
70459,4445,1984,117,300,BEPE,49.8833,10.0333,260.0
70464,4506,1984,117,276,BEPE,48.1667,10.1167,530.0
70490,2075,1984,117,275,BEPE,50.9667,8.5,420.0
70501,2294,1984,117,278,BEPE,50.8833,9.35,270.0
70504,2381,1984,117,300,BEPE,50.4833,8.26667,205.0
70506,2438,1984,117,281,BEPE,50.6167,8.35,190.0
70516,3018,1984,117,282,BEPE,48.5,10.1167,460.0
70518,3127,1984,117,300,BEPE,49.4167,9.28333,290.0
70521,3290,1984,117,291,BEPE,48.8,8.31667,150.0
70528,3545,1984,117,283,BEPE,48.4667,11.9333,420.0
70569,5621,1984,118,291,BEPE,51.0333,12.8,180.0
70571,5756,1984,118,290,BEPE,52.5,12.0333,20.0
70573,5788,1984,118,292,BEPE,52.3833,11.4667,75.0
70594,1713,1984,118,285,BEPE,51.5833,9.3,230.0
70595,1758,1984,118,270,BEPE,51.45,8.35,320.0
70607,2489,1984,118,292,BEPE,49.6333,7.28333,420.0
70646,4098,1984,118,279,BEPE,50.1167,11.6167,370.0
70648,4241,1984,118,283,BEPE,49.2833,10.2667,500.0
70654,4456,1984,118,284,BEPE,48.45,10.2667,450.0
70674,2886,1984,118,291,BEPE,49.25,9.95,440.0
70684,3438,1984,118,272,BEPE,47.9333,9.55,580.0
70686,3633,1984,118,292,BEPE,48.6333,11.3167,420.0
70688,3693,1984,118,296,BEPE,48.8333,12.9667,310.0
70689,3694,1984,118,266,BEPE,48.8833,12.6,330.0
70700,3945,1984,118,266,BEPE,48.9,11.6167,400.0
70709,3452,1984,119,299,BEPE,48.0167,9.25,590.0
70711,3542,1984,119,275,BEPE,48.3833,12.1833,460.0
70761,5949,1984,119,280,BEPE,51.5,11.3667,200.0
70780,2496,1984,119,263,BEPE,49.75,7.3,450.0
70782,3983,1984,119,278,BEPE,49.6167,12.35,570.0
70783,3991,1984,119,281,BEPE,50.2667,10.9667,300.0
70787,4173,1984,119,298,BEPE,49.35,10.5167,410.0
70789,4340,1984,119,293,BEPE,49.95,10.2833,220.0
70809,4198,1984,120,290,BEPE,49.1667,10.3333,450.0
70846,6020,1984,120,283,BEPE,51.9167,12.7833,90.0
70858,2853,1984,120,261,BEPE,48.9667,10.1333,440.0
70860,2893,1984,120,283,BEPE,49.1333,10.1833,460.0
70876,3912,1984,120,295,BEPE,49.15,11.6667,520.0
70897,975,1984,120,295,BEPE,52.15,8.05,120.0
70924,2552,1984,120,287,BEPE,50.1667,7.55,450.0
70930,1537,1984,121,298,BEPE,51.9667,7.3,110.0
70940,2296,1984,121,272,BEPE,51.0,9.06667,320.0
70945,2566,1984,121,262,BEPE,49.9667,7.3,450.0
70964,3484,1984,121,278,BEPE,48.4,11.7333,450.0
70970,3744,1984,121,276,BEPE,49.1333,12.7333,480.0
70973,4045,1984,121,291,BEPE,50.2667,11.15,380.0
70974,4054,1984,121,290,BEPE,49.9333,11.2833,400.0
70979,4364,1984,121,294,BEPE,50.15,10.4333,290.0
70980,4419,1984,121,310,BEPE,50.4167,10.3833,340.0
71005,6381,1984,121,267,BEPE,50.35,11.0667,490.0
71010,103,1984,121,285,BEPE,53.6167,10.7,30.0
71011,142,1984,121,293,BEPE,54.5,11.1,6.0
71025,118,1984,122,261,BEPE,54.6167,8.96667,10.0
71040,3984,1984,122,299,BEPE,49.3167,12.75,420.0
71041,3995,1984,122,298,BEPE,50.0,12.0833,530.0
71052,4263,1984,122,281,BEPE,48.9,10.9333,550.0
71056,4592,1984,122,275,BEPE,48.5667,10.7333,430.0
71068,1690,1984,122,304,BEPE,52.3,8.91667,50.0
71072,1974,1984,122,294,BEPE,49.7333,9.0,180.0
71079,2140,1984,122,281,BEPE,51.4,9.46667,260.0
71091,2976,1984,122,294,BEPE,49.4833,9.76667,250.0
71105,3617,1984,122,292,BEPE,48.6,11.6333,410.0
71109,3685,1984,122,284,BEPE,47.8833,11.0333,700.0
71112,3824,1984,122,274,BEPE,48.75,13.8167,720.0
71113,3876,1984,122,300,BEPE,49.8667,11.9,460.0
71120,5333,1984,122,284,BEPE,53.75,14.0667,1.0
71125,5443,1984,122,285,BEPE,50.9,13.0,290.0
71128,5501,1984,122,276,BEPE,50.8667,12.45,260.0
71129,5507,1984,122,284,BEPE,51.2667,15.0333,180.0
71157,5413,1984,123,277,BEPE,50.5333,12.3,440.0
71172,5943,1984,123,275,BEPE,51.5667,11.0833,435.0
71206,199,1984,123,280,BEPE,54.1167,10.1667,45.0
71207,202,1984,123,279,BEPE,54.1667,10.05,35.0
71214,4055,1984,123,277,BEPE,49.95,11.1667,450.0
71216,4239,1984,123,277,BEPE,49.4,11.4,450.0
71217,4317,1984,123,285,BEPE,50.2833,9.91667,500.0
71232,2916,1984,123,309,BEPE,48.6833,10.1667,490.0
71233,3065,1984,123,265,BEPE,49.4,9.4,230.0
71247,3659,1984,123,281,BEPE,47.8167,12.65,610.0
71249,3723,1984,123,290,BEPE,48.85,13.3333,560.0
71253,3884,1984,123,285,BEPE,49.1667,11.45,400.0
71257,3076,1984,124,285,BEPE,49.4667,9.58333,340.0
71262,3486,1984,124,281,BEPE,48.05,10.8833,590.0
71271,3893,1984,124,258,BEPE,49.8333,12.05,500.0
71300,5670,1984,124,288,BEPE,50.7333,13.0333,450.0
71342,3997,1984,124,303,BEPE,50.1667,12.1333,540.0
71347,4135,1984,124,271,BEPE,50.2167,11.9667,520.0
71348,4256,1984,124,287,BEPE,49.45,10.3167,350.0
71351,4495,1984,124,282,BEPE,48.4333,10.4167,460.0
71353,4539,1984,124,276,BEPE,47.9667,10.15,610.0
71366,3959,1984,125,292,BEPE,49.5333,11.6833,420.0
71367,3993,1984,125,292,BEPE,50.3167,11.9167,500.0
71370,4132,1984,125,276,BEPE,49.7667,11.55,420.0
71371,4156,1984,125,258,BEPE,50.0167,11.95,600.0
71377,4584,1984,125,287,BEPE,47.5667,10.2167,730.0
71411,3534,1984,125,278,BEPE,48.05,11.95,530.0
71414,3703,1984,125,275,BEPE,48.85,13.15,450.0
71438,2295,1984,125,282,BEPE,50.8667,9.46667,330.0
71441,2674,1984,125,298,BEPE,50.1667,7.73333,240.0
71450,3515,1984,126,286,BEPE,47.7167,11.4167,620.0
71465,4172,1984,126,295,BEPE,49.3333,10.8,400.0
71466,4458,1984,126,274,BEPE,47.7333,10.3167,680.0
71487,498,1984,126,289,BEPE,51.5,10.1833,210.0
71499,4080,1984,127,288,BEPE,50.3667,11.5167,590.0
71520,3284,1984,127,260,BEPE,48.4833,8.16667,280.0
71526,3589,1984,127,253,BEPE,47.65,11.75,790.0
71529,3798,1984,127,290,BEPE,49.0833,12.8833,430.0
71537,5625,1984,127,290,BEPE,50.5333,12.7833,500.0
71546,5729,1984,128,287,BEPE,52.1333,11.8333,60.0
71568,4268,1984,128,284,BEPE,48.9,11.0,440.0
71572,4492,1984,128,272,BEPE,47.5667,10.7,810.0
71576,2914,1984,128,286,BEPE,48.6333,10.0167,620.0
71579,3366,1984,128,270,BEPE,48.65,8.78333,450.0
71581,2852,1984,129,299,BEPE,49.0167,10.2167,570.0
71591,3628,1984,129,275,BEPE,47.8,11.0167,980.0
71607,3978,1984,130,263,BEPE,49.6333,12.2667,450.0
71620,3526,1984,130,291,BEPE,48.3833,11.4167,470.0
71628,2242,1984,130,320,BEPE,51.35,8.73333,400.0
71629,2250,1984,131,273,BEPE,51.4667,9.01667,290.0
71630,2808,1984,131,298,BEPE,49.1167,7.56667,280.0
71640,2023,1984,132,289,BEPE,50.6333,9.45,270.0
71651,3911,1984,133,279,BEPE,49.1,11.8167,460.0
71686,4121,1984,136,284,BEPE,50.2833,11.7333,610.0
71688,4157,1984,136,283,BEPE,50.1,11.8833,620.0
71690,1469,1984,136,280,BEPE,50.5667,6.26667,530.0
71701,4240,1984,137,311,BEPE,49.3833,10.3333,440.0
71702,4394,1984,138,290,BEPE,50.3,10.4667,280.0
71708,6398,1984,138,278,BEPE,50.6833,10.8,700.0
71712,2126,1984,139,289,BEPE,50.5,10.0167,560.0
71716,5449,1984,140,278,BEPE,50.75,13.75,760.0
71719,4494,1984,140,280,BEPE,47.5667,10.75,810.0
71728,4517,1984,143,277,BEPE,47.7167,10.2333,900.0
71735,3422,1984,145,286,BEPE,48.4,9.2,800.0
71745,3264,1984,148,294,BEPE,47.8,8.03333,920.0
71761,3071,1985,91,290,BEPE,49.3667,9.61667,240.0
71774,1217,1985,94,304,BEPE,53.1,8.86667,4.0
71811,3254,1985,96,300,BEPE,47.6,7.63333,280.0
71830,1539,1985,97,290,BEPE,51.8333,7.3,65.0
71860,2049,1985,98,288,BEPE,50.1167,8.91667,110.0
71898,3100,1985,99,286,BEPE,48.95,8.4,130.0
71915,1920,1985,99,300,BEPE,49.6667,8.65,210.0
71927,5414,1985,99,304,BEPE,51.1833,14.4333,190.0
71930,5621,1985,100,286,BEPE,51.0333,12.8,180.0
71953,3023,1985,100,297,BEPE,49.0667,8.8,190.0
71964,1619,1985,100,268,BEPE,52.0833,8.51667,150.0
71982,2698,1985,101,287,BEPE,49.6333,8.36667,95.0
72000,3099,1985,101,286,BEPE,49.0833,8.38333,110.0
72008,2958,1985,102,293,BEPE,48.9667,9.13333,200.0
72014,3230,1985,102,290,BEPE,47.7,9.2,410.0
72027,2009,1985,102,290,BEPE,50.5167,8.81667,170.0
72030,2390,1985,102,282,BEPE,49.9833,7.96667,120.0
72033,2568,1985,102,287,BEPE,49.75,6.65,260.0
72035,2763,1985,102,301,BEPE,49.5,7.76667,250.0
72037,4230,1985,102,292,BEPE,49.5833,10.6,290.0
72054,1072,1985,103,281,BEPE,52.3,10.4333,80.0
72072,3781,1985,103,293,BEPE,48.4,13.0,400.0
72083,4386,1985,103,261,BEPE,49.7167,10.2167,230.0
72105,2937,1985,104,307,BEPE,49.15,9.28333,220.0
72107,3088,1985,104,281,BEPE,49.3833,8.8,130.0
72110,3705,1985,104,295,BEPE,48.8167,12.8,320.0
72117,480,1985,104,277,BEPE,51.5333,9.93333,150.0
72124,1111,1985,104,259,BEPE,52.4333,10.85,60.0
72129,1980,1985,104,279,BEPE,49.7167,8.83333,210.0
72130,2038,1985,104,299,BEPE,50.0,8.71667,160.0
72177,1358,1985,105,294,BEPE,50.6667,6.8,160.0
72183,4434,1985,105,290,BEPE,49.7,10.0167,190.0
72187,4632,1985,105,289,BEPE,49.1667,7.05,230.0
72189,4741,1985,105,271,BEPE,52.2167,14.1167,100.0
72201,3087,1985,105,294,BEPE,49.25,8.73333,140.0
72230,1723,1985,106,273,BEPE,51.9167,8.38333,75.0
72232,1936,1985,106,275,BEPE,50.3667,9.15,300.0
72294,1372,1985,106,277,BEPE,50.9167,6.81667,80.0
72303,3542,1985,106,265,BEPE,48.3833,12.1833,460.0
72311,2985,1985,107,272,BEPE,48.65,9.46667,310.0
72312,3069,1985,107,289,BEPE,49.5333,9.31667,340.0
72319,3750,1985,107,286,BEPE,48.5833,12.1833,390.0
72341,1782,1985,107,279,BEPE,51.6667,8.35,75.0
72346,2168,1985,107,260,BEPE,51.3833,9.51667,170.0
72357,4054,1985,107,290,BEPE,49.9333,11.2833,400.0
72366,4592,1985,107,274,BEPE,48.5667,10.7333,430.0
72368,4687,1985,107,303,BEPE,51.7833,14.3167,70.0
72369,4691,1985,107,277,BEPE,52.3833,13.05,35.0
72372,4789,1985,107,268,BEPE,52.8333,13.8333,40.0
72388,1326,1985,107,267,BEPE,51.5833,6.25,20.0
72418,1832,1985,108,251,BEPE,50.9167,8.1,350.0
72434,2652,1985,108,280,BEPE,49.9833,6.88333,160.0
72437,2916,1985,108,290,BEPE,48.6833,10.1667,490.0
72440,3091,1985,108,295,BEPE,49.2667,8.75,180.0
72472,3991,1985,108,264,BEPE,50.2667,10.9667,300.0
72474,4039,1985,108,263,BEPE,50.3667,10.8,340.0
72506,4260,1985,109,288,BEPE,49.55,10.2333,330.0
72507,4263,1985,109,278,BEPE,48.9,10.9333,550.0
72511,4412,1985,109,262,BEPE,50.4,10.35,310.0
72513,4445,1985,109,288,BEPE,49.8833,10.0333,260.0
72516,4492,1985,109,285,BEPE,47.5667,10.7,810.0
72524,4848,1985,109,282,BEPE,52.9833,13.35,45.0
72529,2831,1985,109,290,BEPE,49.35,7.41667,280.0
72531,2853,1985,109,257,BEPE,48.9667,10.1333,440.0
72553,3703,1985,109,277,BEPE,48.85,13.15,450.0
72565,450,1985,109,300,BEPE,52.7167,9.25,25.0
72567,531,1985,109,287,BEPE,51.95,9.73333,200.0
72572,656,1985,109,274,BEPE,52.5333,10.35,50.0
72582,1119,1985,109,296,BEPE,52.1833,10.7167,150.0
72583,1127,1985,109,298,BEPE,52.1667,10.55,80.0
72586,1203,1985,109,273,BEPE,53.3333,8.48333,3.0
72613,2381,1985,109,279,BEPE,50.4833,8.26667,205.0
72618,2739,1985,109,292,BEPE,49.1667,7.88333,240.0
72619,5403,1985,109,269,BEPE,50.5833,12.6333,500.0
72628,5788,1985,109,288,BEPE,52.3833,11.4667,75.0
72632,5949,1985,109,268,BEPE,51.5,11.3667,200.0
72634,6020,1985,109,298,BEPE,51.9167,12.7833,90.0
72644,5341,1985,110,280,BEPE,53.5167,12.6667,70.0
72667,6028,1985,110,270,BEPE,50.9667,12.1333,300.0
72729,3995,1985,110,262,BEPE,50.0,12.0833,530.0
72731,4015,1985,110,293,BEPE,49.8667,11.0,290.0
72734,4098,1985,110,265,BEPE,50.1167,11.6167,370.0
72740,4173,1985,110,291,BEPE,49.35,10.5167,410.0
72751,4456,1985,110,286,BEPE,48.45,10.2667,450.0
72756,4615,1985,110,280,BEPE,49.4833,6.86667,250.0
72759,4643,1985,110,284,BEPE,49.4667,6.9,260.0
72783,2842,1985,110,302,BEPE,48.7167,9.21667,391.0
72784,2869,1985,110,274,BEPE,48.9833,9.58333,290.0
72791,3124,1985,110,268,BEPE,49.4667,9.21667,390.0
72800,3290,1985,110,291,BEPE,48.8,8.31667,150.0
72803,3346,1985,110,311,BEPE,48.2833,8.85,520.0
72810,3482,1985,110,287,BEPE,47.7333,12.8833,480.0
72813,3617,1985,110,298,BEPE,48.6,11.6333,410.0
72814,3628,1985,110,284,BEPE,47.8,11.0167,980.0
72816,3693,1985,110,287,BEPE,48.8333,12.9667,310.0
72824,3947,1985,110,271,BEPE,49.1,12.4833,570.0
72832,1758,1985,110,263,BEPE,51.45,8.35,320.0
72842,2133,1985,110,265,BEPE,50.85,10.0,240.0
72847,2217,1985,110,279,BEPE,51.0167,9.93333,330.0
72850,2294,1985,110,283,BEPE,50.8833,9.35,270.0
72864,2674,1985,110,286,BEPE,50.1667,7.73333,240.0
72874,1974,1985,111,295,BEPE,49.7333,9.0,180.0
72885,2295,1985,111,270,BEPE,50.8667,9.46667,330.0
72889,2415,1985,111,288,BEPE,50.1667,8.06667,380.0
72894,2671,1985,111,282,BEPE,50.2333,7.86667,310.0
72898,3959,1985,111,280,BEPE,49.5333,11.6833,420.0
72901,3983,1985,111,280,BEPE,49.6167,12.35,570.0
72908,4198,1985,111,298,BEPE,49.1667,10.3333,450.0
72911,4241,1985,111,274,BEPE,49.2833,10.2667,500.0
72912,4256,1985,111,265,BEPE,49.45,10.3167,350.0
72918,4340,1985,111,275,BEPE,49.95,10.2833,220.0
72921,4419,1985,111,298,BEPE,50.4167,10.3833,340.0
73016,3018,1985,111,270,BEPE,48.5,10.1167,460.0
73023,3426,1985,111,304,BEPE,48.4833,9.41667,460.0
73026,3545,1985,111,287,BEPE,48.4667,11.9333,420.0
73032,3744,1985,111,282,BEPE,49.1333,12.7333,480.0
73040,3893,1985,111,264,BEPE,49.8333,12.05,500.0
73047,2867,1985,112,273,BEPE,48.9833,9.36667,290.0
73049,2893,1985,112,267,BEPE,49.1333,10.1833,460.0
73055,3076,1985,112,275,BEPE,49.4667,9.58333,340.0
73056,3127,1985,112,296,BEPE,49.4167,9.28333,290.0
73058,3173,1985,112,294,BEPE,48.7667,8.25,180.0
73061,3284,1985,112,265,BEPE,48.4833,8.16667,280.0
73064,3378,1985,112,270,BEPE,48.2833,9.71667,510.0
73068,3452,1985,112,293,BEPE,48.0167,9.25,590.0
73092,5413,1985,112,275,BEPE,50.5333,12.3,440.0
73099,5670,1985,112,283,BEPE,50.7333,13.0333,450.0
73101,5756,1985,112,290,BEPE,52.5,12.0333,20.0
73121,6381,1985,112,268,BEPE,50.35,11.0667,490.0
73145,2496,1985,112,261,BEPE,49.75,7.3,450.0
73150,2655,1985,112,297,BEPE,49.9833,6.76667,290.0
73151,2761,1985,112,281,BEPE,49.4667,7.56667,250.0
73154,3986,1985,112,268,BEPE,49.4333,12.5833,530.0
73157,4055,1985,112,272,BEPE,49.95,11.1667,450.0
73161,4135,1985,112,276,BEPE,50.2167,11.9667,520.0
73163,4239,1985,112,289,BEPE,49.4,11.4,450.0
73164,4240,1985,112,318,BEPE,49.3833,10.3333,440.0
73169,4495,1985,112,273,BEPE,48.4333,10.4167,460.0
73177,4714,1985,112,288,BEPE,52.7333,14.2167,5.0
73198,427,1985,112,280,BEPE,52.4,9.45,50.0
73210,765,1985,112,270,BEPE,53.0333,9.83333,75.0
73235,799,1985,113,281,BEPE,53.4833,9.15,5.0
73236,855,1985,113,281,BEPE,53.5667,9.51667,20.0
73237,867,1985,113,260,BEPE,53.5167,9.48333,25.0
73250,1690,1985,113,303,BEPE,52.3,8.91667,50.0
73257,2250,1985,113,264,BEPE,51.4667,9.01667,290.0
73274,3534,1985,113,284,BEPE,48.05,11.95,530.0
73279,3659,1985,113,269,BEPE,47.8167,12.65,610.0
73299,5507,1985,113,285,BEPE,51.2667,15.0333,180.0
73312,3993,1985,113,279,BEPE,50.3167,11.9167,500.0
73316,4506,1985,113,272,BEPE,48.1667,10.1167,530.0
73330,4317,1985,114,270,BEPE,50.2833,9.91667,500.0
73333,4539,1985,114,278,BEPE,47.9667,10.15,610.0
73341,3065,1985,114,268,BEPE,49.4,9.4,230.0
73349,3884,1985,114,283,BEPE,49.1667,11.45,400.0
73350,3912,1985,114,293,BEPE,49.15,11.6667,520.0
73351,3945,1985,114,283,BEPE,48.9,11.6167,400.0
73378,1872,1985,114,264,BEPE,51.3,7.36667,220.0
73379,1876,1985,114,290,BEPE,51.4,7.43333,120.0
73384,2296,1985,114,252,BEPE,51.0,9.06667,320.0
73390,5501,1985,114,272,BEPE,50.8667,12.45,260.0
73439,2886,1985,115,303,BEPE,49.25,9.95,440.0
73444,3105,1985,115,303,BEPE,48.9667,8.3,120.0
73453,3486,1985,115,293,BEPE,48.05,10.8833,590.0
73456,3723,1985,115,290,BEPE,48.85,13.3333,560.0
73459,3876,1985,115,306,BEPE,49.8667,11.9,460.0
73473,2566,1985,115,265,BEPE,49.9667,7.3,450.0
73476,2808,1985,115,308,BEPE,49.1167,7.56667,280.0
73478,1537,1985,116,292,BEPE,51.9667,7.3,110.0
73488,2489,1985,116,280,BEPE,49.6333,7.28333,420.0
73497,4641,1985,116,278,BEPE,49.4167,6.91667,220.0
73509,5333,1985,116,277,BEPE,53.75,14.0667,1.0
73522,498,1985,116,285,BEPE,51.5,10.1833,210.0
73534,1129,1985,116,280,BEPE,53.15,8.2,5.0
73543,3526,1985,116,297,BEPE,48.3833,11.4167,470.0
73573,1324,1985,117,300,BEPE,51.6333,6.18333,20.0
73582,977,1985,118,268,BEPE,52.3167,8.03333,90.0
73590,2225,1985,118,262,BEPE,50.95,9.86667,230.0
73594,2976,1985,118,296,BEPE,49.4833,9.76667,250.0
73597,3438,1985,118,265,BEPE,47.9333,9.55,580.0
73631,4045,1985,119,268,BEPE,50.2667,11.15,380.0
73634,4519,1985,119,279,BEPE,47.7,10.35,710.0
73639,2852,1985,119,294,BEPE,49.0167,10.2167,570.0
73646,3852,1985,119,269,BEPE,49.0333,11.4833,370.0
73647,3865,1985,119,270,BEPE,49.3167,12.85,400.0
73657,569,1985,119,273,BEPE,51.8167,10.0667,240.0
73664,951,1985,119,269,BEPE,52.5,7.3,25.0
73667,1074,1985,119,253,BEPE,51.9,9.85,200.0
73674,5443,1985,119,268,BEPE,50.9,13.0,290.0
73710,3978,1985,120,272,BEPE,49.6333,12.2667,450.0
73714,4172,1985,120,277,BEPE,49.3333,10.8,400.0
73724,3484,1985,120,282,BEPE,48.4,11.7333,450.0
73728,3633,1985,120,298,BEPE,48.6333,11.3167,420.0
73731,3694,1985,120,264,BEPE,48.8833,12.6,330.0
73734,1713,1985,120,274,BEPE,51.5833,9.3,230.0
73739,2438,1985,120,282,BEPE,50.6167,8.35,190.0
73750,2075,1985,121,278,BEPE,50.9667,8.5,420.0
73757,3984,1985,121,269,BEPE,49.3167,12.75,420.0
73772,94,1985,121,294,BEPE,53.4833,10.6333,20.0
73777,975,1985,121,292,BEPE,52.15,8.05,120.0
73785,3911,1985,121,273,BEPE,49.1,11.8167,460.0
73793,3515,1985,122,296,BEPE,47.7167,11.4167,620.0
73794,3685,1985,122,281,BEPE,47.8833,11.0333,700.0
73810,2166,1985,122,307,BEPE,51.2833,9.63333,220.0
73811,4333,1985,122,296,BEPE,50.1,9.65,180.0
73818,244,1985,122,261,BEPE,54.5167,9.56667,18.0
73835,103,1985,123,278,BEPE,53.6167,10.7,30.0
73837,362,1985,123,284,BEPE,52.6,8.83333,40.0
73852,5302,1985,123,257,BEPE,53.55,13.8333,55.0
73887,2914,1985,124,286,BEPE,48.6333,10.0167,620.0
73892,3918,1985,124,271,BEPE,49.2167,11.7667,510.0
73921,5943,1985,124,268,BEPE,51.5667,11.0833,435.0
73944,280,1985,125,272,BEPE,53.95,9.71667,20.0
73948,638,1985,125,259,BEPE,52.9333,9.73333,70.0
73958,4364,1985,125,298,BEPE,50.15,10.4333,290.0
73984,2140,1985,126,272,BEPE,51.4,9.46667,260.0
73990,2552,1985,126,270,BEPE,50.1667,7.55,450.0
73994,3997,1985,126,307,BEPE,50.1667,12.1333,540.0
73999,4584,1985,126,279,BEPE,47.5667,10.2167,730.0
74035,3366,1985,126,281,BEPE,48.65,8.78333,450.0
74037,3824,1985,126,273,BEPE,48.75,13.8167,720.0
74043,3798,1985,127,288,BEPE,49.0833,12.8833,430.0
74064,4132,1985,127,286,BEPE,49.7667,11.55,420.0
74065,4268,1985,127,286,BEPE,48.9,11.0,440.0
74066,4394,1985,127,292,BEPE,50.3,10.4667,280.0
74085,118,1985,128,268,BEPE,54.6167,8.96667,10.0
74110,5625,1985,128,278,BEPE,50.5333,12.7833,500.0
74126,4458,1985,128,272,BEPE,47.7333,10.3167,680.0
74133,4121,1985,129,294,BEPE,50.2833,11.7333,610.0
74136,4157,1985,129,277,BEPE,50.1,11.8833,620.0
74140,3014,1985,129,281,BEPE,49.0833,9.88333,370.0
74145,142,1985,129,286,BEPE,54.5,11.1,6.0
74157,1469,1985,129,279,BEPE,50.5667,6.26667,530.0
74170,6188,1985,130,288,BEPE,50.5167,10.85,600.0
74171,152,1985,130,285,BEPE,54.1,10.8167,10.0
74229,3589,1985,131,279,BEPE,47.65,11.75,790.0
74249,6398,1985,132,274,BEPE,50.6833,10.8,700.0
74267,2126,1985,133,299,BEPE,50.5,10.0167,560.0
74274,3422,1985,133,281,BEPE,48.4,9.2,800.0
74289,202,1985,134,306,BEPE,54.1667,10.05,35.0
74300,5449,1985,135,278,BEPE,50.75,13.75,760.0
74305,4080,1985,135,278,BEPE,50.3667,11.5167,590.0
74307,2242,1985,135,301,BEPE,51.35,8.73333,400.0
74320,3264,1985,138,310,BEPE,47.8,8.03333,920.0
74330,4494,1985,140,277,BEPE,47.5667,10.75,810.0
74335,4517,1985,143,289,BEPE,47.7167,10.2333,900.0
74358,3071,1986,101,292,BEPE,49.3667,9.61667,240.0
74366,1217,1986,104,295,BEPE,53.1,8.86667,4.0
74379,4434,1986,106,270,BEPE,49.7,10.0167,190.0
74383,3482,1986,106,251,BEPE,47.7333,12.8833,480.0
74400,4240,1986,108,307,BEPE,49.3833,10.3333,440.0
74405,1936,1986,109,279,BEPE,50.3667,9.15,300.0
74409,3254,1986,109,292,BEPE,47.6,7.63333,280.0
74428,1372,1986,110,266,BEPE,50.9167,6.81667,80.0
