Plot,RGR,survived,WD,SLA,DBH,sp
4,0.0300759945820213,1,0.74366273,7.4861881,12.3374084793548,Rehdera_trinervis
4,0.0180072154886228,0,0.18248994,11.2485639,13.7,Cochlospermum_vitifolium
4,0.00624435551013169,0,0.67323866,7.35424053,14.7186788918083,Luehea_speciosa
4,0.0140873460161814,1,0.56383704,8.98205722,12.4556253593834,Machaerium_biovulatum
4,0.0123750421490922,1,0.55061311,10.5184876,14.5980732740876,Cordia_alliodora
4,0.011119343671107,0,0.18248994,11.2485639,16.13,Cochlospermum_vitifolium
4,0.0204790885973645,1,0.74366273,7.4861881,17.0677014413719,Rehdera_trinervis
4,0.00275986808058359,0,0.18248994,11.2485639,16.47,Cochlospermum_vitifolium
4,0.0152880454292208,1,0.74366273,7.4861881,14.8518394698922,Rehdera_trinervis
4,0.0109795503871783,1,0.74366273,7.4861881,21.0266394660541,Rehdera_trinervis
4,0.0248852364014285,1,0.74366273,7.4861881,12.3368985989282,Rehdera_trinervis
4,0.0104593577099306,1,0.74366273,7.4861881,12.0477211350584,Rehdera_trinervis
4,0.027746254210403,1,0.57471568,15.2691681,0.0,Chomelia_spinosa
4,0.00962821100739486,0,0.18248994,11.2485639,33.1,Cochlospermum_vitifolium
4,0.000396256317629184,1,0.80000511,6.3800396,46.4356535343439,Quercus_oleoides
5,0.0102780992565243,1,0.61395183,6.85653568,9.27029296201704,Byrsonima_crassifolia
5,0.00659159710727941,1,0.74366273,7.4861881,12.3082507091716,Rehdera_trinervis
5,0.00303886582511526,1,0.74366273,7.4861881,9.71183098861838,Rehdera_trinervis
5,0.0256305493881395,1,0.74366273,7.4861881,10.6279887492063,Rehdera_trinervis
5,0.014445456363104,0,0.80000511,6.3800396,23.0104901867401,Quercus_oleoides
5,0.0166484012685006,0,0.80000511,6.3800396,21.9164253747358,Quercus_oleoides
5,0.01860775120026,1,0.80000511,6.3800396,23.400278922513,Quercus_oleoides
5,0.0110427621254043,0,0.80000511,6.3800396,23.1091831180523,Quercus_oleoides
5,0.00227083754597723,0,0.80000511,6.3800396,13.52419155135,Quercus_oleoides
5,0.0229763059958499,1,0.74366273,7.4861881,19.2646450818557,Rehdera_trinervis
5,0.00567996876605381,0,0.80000511,6.3800396,26.0351239602307,Quercus_oleoides
5,0.0292399483320582,0,0.80000511,6.3800396,12.0381436635125,Quercus_oleoides
5,0.0754686099107653,1,0.74366273,7.4861881,10.39,Rehdera_trinervis
5,0.0132513951875244,0,0.80000511,6.3800396,12.0105042262441,Quercus_oleoides
5,0.0208167034544218,1,0.80000511,6.3800396,15.8162366312867,Quercus_oleoides
5,0.0208167034544218,0,0.80000511,6.3800396,15.8162366312867,Quercus_oleoides
5,0.00833600623038278,0,0.80000511,6.3800396,12.9204000076762,Quercus_oleoides
5,0.0210535187704854,1,0.80000511,6.3800396,13.8317577721022,Quercus_oleoides
5,0.105209789792608,0,0.80000511,6.3800396,10.1733268007553,Quercus_oleoides
5,0.00776550623578176,0,0.80000511,6.3800396,12.1503521390292,Quercus_oleoides
5,0.0403350668276494,1,0.74366273,7.4861881,10.168969026734,Rehdera_trinervis
5,0.0455056507629314,1,0.18248994,11.2485639,17.4849352167815,Cochlospermum_vitifolium
5,0.0171673872272398,0,0.80000511,6.3800396,21.7924732625733,Quercus_oleoides
5,0.0057943786986776,0,0.80000511,6.3800396,23.6350479166232,Quercus_oleoides
5,0.018767336767088,1,0.74366273,7.4861881,20.0958929735313,Rehdera_trinervis
5,0.0169347023473319,0,0.74366273,7.4861881,11.0511436731077,Rehdera_trinervis
5,0.00517926997078577,1,0.74366273,7.4861881,12.5246986046853,Rehdera_trinervis
5,0.00874682051541154,1,0.74366273,7.4861881,11.0760507149288,Rehdera_trinervis
5,0.0335597795209792,1,0.74366273,7.4861881,18.3916760743122,Rehdera_trinervis
5,0.0430996876603369,0,0.80000511,6.3800396,12.18,Quercus_oleoides
5,0.0183910090240711,1,0.74366273,7.4861881,10.383290144521,Rehdera_trinervis
5,0.027228999861816,1,0.74366273,7.4861881,11.0335577586689,Rehdera_trinervis
5,0.0071180536012565,1,0.74366273,7.4861881,12.830292962017,Rehdera_trinervis
5,0.00945549137408097,1,0.74366273,7.4861881,12.6140056349921,Rehdera_trinervis
5,0.0159668453313588,1,0.74366273,7.4861881,15.0832141009136,Rehdera_trinervis
5,0.010542705748374,1,0.74366273,7.4861881,24.6491042473536,Rehdera_trinervis
6,0.00708300142420848,1,0.80000511,6.3800396,29.5449634876944,Quercus_oleoides
6,0.0229812259696223,1,0.80000511,6.3800396,26.4759212444442,Quercus_oleoides
6,0.0176755488683473,0,0.80000511,6.3800396,31.0580226743018,Quercus_oleoides
6,0.0178420997224937,0,0.18248994,11.2485639,13.1231690593578,Cochlospermum_vitifolium
6,0.0260545916829797,0,0.18248994,11.2485639,25.1873042607869,Cochlospermum_vitifolium
6,0.0236119483945654,0,0.80000511,6.3800396,28.8347437421935,Quercus_oleoides
6,0.0248495283386272,0,0.80000511,6.3800396,16.5750140874802,Quercus_oleoides
6,0.00141390989421941,0,0.80000511,6.3800396,16.8732704508344,Quercus_oleoides
6,0.000925424478727788,0,0.80000511,6.3800396,11.5348816939519,Quercus_oleoides
6,0.000919777180176773,0,0.80000511,6.3800396,12.3978253536263,Quercus_oleoides
6,0.0117613436575672,1,0.80000511,6.3800396,10.2423633898229,Quercus_oleoides
6,0.00843677478108074,0,0.80000511,6.3800396,23.9265859432246,Quercus_oleoides
6,0.00335561665871031,0,0.80000511,6.3800396,29.1417972554278,Quercus_oleoides
6,0.0127482515832158,0,0.80000511,6.3800396,26.4497718691777,Quercus_oleoides
6,0.00437459893246439,0,0.80000511,6.3800396,18.59,Quercus_oleoides
6,0.00191546947885124,0,0.18248994,11.2485639,17.1,Cochlospermum_vitifolium
6,0.00305941971100365,0,0.80000511,6.3800396,10.7,Quercus_oleoides
6,0.00190422759225273,0,0.80000511,6.3800396,12.2240084620834,Quercus_oleoides
6,0.00307441303391887,1,0.80000511,6.3800396,21.7254085369263,Quercus_oleoides
6,0.0108461492791587,0,0.80000511,6.3800396,16.6206197531771,Quercus_oleoides
6,0.0125048216754702,1,0.80000511,6.3800396,12.1949887396111,Quercus_oleoides
6,0.00921820165845366,1,0.80000511,6.3800396,28.1347972650231,Quercus_oleoides
6,0.00058141656101629,0,0.80000511,6.3800396,27.9202000518143,Quercus_oleoides
6,0.00166064794730403,1,0.80000511,6.3800396,23.0814986392282,Quercus_oleoides
6,0.0010175109134507,0,0.80000511,6.3800396,19.0575352187005,Quercus_oleoides
6,0.0001436433802251,1,0.80000511,6.3800396,12.1484619733987,Quercus_oleoides
6,0.00158053257817459,1,0.80000511,6.3800396,30.495208485112,Quercus_oleoides
6,0.00796583262619777,0,0.80000511,6.3800396,32.8702085330882,Quercus_oleoides
6,0.00104474836356516,0,0.80000511,6.3800396,12.5750676103098,Quercus_oleoides
6,0.00213615207761553,1,0.80000511,6.3800396,22.3449718730158,Quercus_oleoides
6,0.000270287662559543,0,0.80000511,6.3800396,21.1026648331138,Quercus_oleoides
6,0.000763806289698188,0,0.80000511,6.3800396,15.7572422566835,Quercus_oleoides
6,0.00475952629863707,0,0.80000511,6.3800396,17.4070338195478,Quercus_oleoides
6,0.0011548185389918,0,0.80000511,6.3800396,11.25,Quercus_oleoides
6,0.078245648246011,1,0.35997774,9.02138266,0.0,Bursera_simaruba
6,0.00684053150922814,1,0.61395183,6.85653568,10.7040056349921,Byrsonima_crassifolia
6,0.00182418757011327,1,0.61395183,6.85653568,13.008594366927,Byrsonima_crassifolia
6,0.000499701253114715,1,0.37691361,14.550875,21.4107971882611,Enterolobium_cyclocarpum
6,0.0312658874715122,0,0.37691361,14.550875,38.9623860065532,Enterolobium_cyclocarpum
6,0.00141821642766482,1,0.37691361,14.550875,37.968498629633,Enterolobium_cyclocarpum
6,0.0150631913607189,1,0.37691361,14.550875,31.4495070821211,Enterolobium_cyclocarpum
6,0.0412981569155644,0,0.80000511,6.3800396,21.9487522042769,Quercus_oleoides
6,0.000458958778983831,1,0.80000511,6.3800396,11.0267380304394,Quercus_oleoides
6,0.0327331386831577,1,0.57471568,15.2691681,10.0,Chomelia_spinosa
6,0.00111144922749684,0,0.80000511,6.3800396,17.6206901426019,Quercus_oleoides
6,0.00254074310408914,0,0.80000511,6.3800396,15.0775352187005,Quercus_oleoides
6,0.00962268290393098,0,0.80000511,6.3800396,21.5146056944826,Quercus_oleoides
7,0.108524169218544,1,0.74366273,7.4861881,19.6778733182257,Rehdera_trinervis
7,0.00130127276269798,0,0.44781739,10.136324,10.8620169049763,Cedrela_odorata
7,0.000345702779934953,0,0.77574754,13.7817175,10.4586507168478,Gliricidia_sepium
7,0.0194540995875641,1,0.74366273,7.4861881,17.2518197762057,Rehdera_trinervis
7,0.0199423172675561,1,0.77574754,13.7817175,11.5564788975654,Gliricidia_sepium
7,0.00104651685683521,0,0.77574754,13.7817175,10.863242275874,Gliricidia_sepium
7,0.0463374624565747,1,0.74366273,7.4861881,15.610887367325,Rehdera_trinervis
7,0.0630034652102984,1,0.44781739,10.136324,10.6322845191242,Cedrela_odorata
7,0.00103944862958105,1,0.77574754,13.7817175,10.3510084524881,Gliricidia_sepium
7,0.00255855790753134,0,0.77574754,13.7817175,12.6067155096616,Gliricidia_sepium
7,0.00174368953549919,0,0.7371692,8.75698686,11.9604253555453,Guazuma_ulmifolia
7,0.0170922579919095,1,0.77574754,13.7817175,16.9500056541826,Gliricidia_sepium
7,0.0203830046348603,1,0.77574754,13.7817175,11.4994789071607,Gliricidia_sepium
7,0.0454315353482944,1,0.74366273,7.4861881,19.3546958735465,Rehdera_trinervis
7,0.000396614532222728,1,0.55342418,6.86139003,10.2002140913183,Crescentia_alata
7,0.0388264911028506,1,0.77574754,13.7817175,14.629132422314,Gliricidia_sepium
7,0.00336527710847667,1,0.77574754,13.7817175,12.0224169126525,Gliricidia_sepium
7,0.0254202462115578,0,0.44781739,10.136324,30.5789606414126,Cedrela_odorata
7,0.000114962534991214,0,0.77574754,13.7817175,10.9619380342775,Gliricidia_sepium
7,0.0243797280646563,1,0.77574754,13.7817175,14.67870989386,Gliricidia_sepium
7,0.0243797280646563,1,0.77574754,13.7817175,14.67870989386,Gliricidia_sepium
7,0.00303557329895243,0,0.7371692,8.75698686,12.2162084563262,Guazuma_ulmifolia
7,0.00132831927493671,0,0.77574754,13.7817175,13.0578817035472,Gliricidia_sepium
7,0.015033136064087,1,0.77574754,13.7817175,18.1376760935027,Gliricidia_sepium
7,0.00643928839420793,1,0.74366273,7.4861881,21.7529521409482,Rehdera_trinervis
7,0.0258477283234835,0,0.44781739,10.136324,30.8156084927882,Cedrela_odorata
7,0.0126899686805491,0,0.44781739,10.136324,11.5931352302148,Cedrela_odorata
7,0.0315765040334579,1,0.77574754,13.7817175,11.9805127075179,Gliricidia_sepium
7,0.0315765040334579,1,0.77574754,13.7817175,11.9805127075179,Gliricidia_sepium
7,0.0104515408926149,1,0.70049762,15.9112957,13.1732394487827,Luehea_candida
7,0.0627531802017387,1,0.70049762,15.9112957,12.1450986123615,Luehea_candida
7,0.000212286621889213,0,0.70049762,15.9112957,11.5975887415301,Luehea_candida
7,0.0385244973762862,1,0.77574754,13.7817175,12.491788774154,Gliricidia_sepium
7,0.037138617831773,1,0.7263735,8.22539818,11.5791719056396,Genipa_americana
7,0.00699106438890107,1,0.74366273,7.4861881,25.3077464829276,Rehdera_trinervis
7,0.0707991474038359,1,0.74366273,7.4861881,13.9806479281375,Rehdera_trinervis
7,0.0124074797481692,1,0.77574754,13.7817175,11.7248620002653,Gliricidia_sepium
7,0.0211119607586805,0,0.77574754,13.7817175,13.1480140970755,Gliricidia_sepium
7,0.0428533519203356,1,0.77574754,13.7817175,0.0,Gliricidia_sepium
7,0.0649486761220013,1,0.74366273,7.4861881,11.5173099149695,Rehdera_trinervis
7,0.0844412490073827,0,0.77574754,13.7817175,14.6350253958454,Gliricidia_sepium
7,0.0267332660209396,1,0.77574754,13.7817175,15.6035098900219,Gliricidia_sepium
7,0.0637085563298552,1,0.74366273,7.4861881,0.0,Rehdera_trinervis
7,0.0286415013554433,1,0.70049762,15.9112957,10.237645091451,Luehea_candida
7,0.0209588551958158,1,0.70049762,15.9112957,12.3550817457662,Luehea_candida
7,0.00918909988439998,0,0.77574754,13.7817175,15.5396394756494,Gliricidia_sepium
7,0.0900559442789413,1,0.77574754,13.7817175,12.7960873711631,Gliricidia_sepium
7,0.015657448807175,1,0.77574754,13.7817175,13.6268535573725,Gliricidia_sepium
7,0.00341305944207404,1,0.70049762,15.9112957,13.3283859297912,Luehea_candida
7,0.000267092252149492,0,0.70049762,15.9112957,10.5194169030572,Luehea_candida
7,0.0355980583699038,1,0.74366273,7.4861881,17.3473437441125,Rehdera_trinervis
7,0.0479439594303135,0,0.74366273,7.4861881,25.5754592326646,Rehdera_trinervis
7,0.0048020397102384,0,0.77574754,13.7817175,9.14769578718928,Gliricidia_sepium
7,0.00131413815240178,1,0.77574754,13.7817175,11.0870309924565,Gliricidia_sepium
7,0.0281868471400042,1,0.74366273,7.4861881,0.0,Rehdera_trinervis
7,0.0167126127885995,0,0.80488558,11.0194215,13.5071718672586,Thouinidium_decandrum
7,0.0918276462338321,1,0.70049762,15.9112957,10.1891295952228,Luehea_candida
7,0.0170806321968637,1,0.77574754,13.7817175,12.5186817188996,Gliricidia_sepium
7,0.0206623806408959,1,0.80488558,11.0194215,11.8851634435563,Thouinidium_decandrum
7,0.0186125244044653,1,0.80488558,11.0194215,13.7467521658959,Thouinidium_decandrum
7,0.0256112534622868,1,0.74366273,7.4861881,22.98,Rehdera_trinervis
7,0.0344635959085386,1,0.74366273,7.4861881,11.653870510325,Rehdera_trinervis
7,0.0233350755381432,1,0.74366273,7.4861881,10.98,Rehdera_trinervis
7,0.0327895818932737,1,0.75229327,11.4627342,13.9137549833919,Lonchocarpus_minimiflorus
7,0.0902477188823485,1,0.74366273,7.4861881,17.6175860103913,Rehdera_trinervis
7,0.0330874771712373,1,0.74366273,7.4861881,14.455760580003,Rehdera_trinervis
7,0.0330874771712373,1,0.74366273,7.4861881,14.455760580003,Rehdera_trinervis
7,0.0371176512349547,1,0.74366273,7.4861881,21.160019789639,Rehdera_trinervis
7,0.0371176512349547,1,0.74366273,7.4861881,21.160019789639,Rehdera_trinervis
7,0.0180374608206648,1,0.18248994,11.2485639,14.2529381014443,Cochlospermum_vitifolium
7,0.00283382087094708,1,0.77574754,13.7817175,0.0,Gliricidia_sepium
7,0.00422633498733926,0,0.77574754,13.7817175,13.7103478983923,Gliricidia_sepium
7,0.00242871457311677,1,0.77574754,13.7817175,13.0461042377584,Gliricidia_sepium
7,0.0436962267475933,1,0.74366273,7.4861881,19.3413831122952,Rehdera_trinervis
7,0.00120173681400493,0,0.77574754,13.7817175,11.2932141009136,Gliricidia_sepium
7,0.00721230992650579,1,0.77574754,13.7817175,12.4206901426019,Gliricidia_sepium
7,0.0359278187369192,1,0.74366273,7.4861881,15.4425014375338,Rehdera_trinervis
7,0.0154713852954869,1,0.76830896,9.21901919,0.0,Acosmium_panamensis
8,0.0205701061807351,0,0.75952145,9.58950014,20.8319099552696,Brosimum_alicastrum
8,0.0191977575101472,1,0.8764414,8.48013978,12.9542282075843,Manilkara_chicle
8,0.00650792674923251,1,0.8764414,8.48013978,14.1264253747358,Manilkara_chicle
8,0.0191483098755896,0,0.626158,16.3450284,15.9244084697596,Annona_purpurea
8,0.00674780264911101,1,0.8764414,8.48013978,14.4958112757413,Manilkara_chicle
8,0.0161844879027875,0,0.77587762,13.3328466,35.3345943861175,Maclura_tinctoria
8,0.0203498093088146,1,0.8764414,8.48013978,11.6414958121369,Manilkara_chicle
8,0.0237397775852171,1,0.74561631,22.9514801,16.8112563729495,Exostema_mexicana
8,0.004329428505498,1,0.64856918,12.3821425,10.0111408460164,Guettarda_macrosperma
8,0.0224500535918239,1,0.63600814,14.0504199,11.7077549642014,Casearia_sylvestris
8,0.00990287553542668,1,0.8764414,8.48013978,10.2027633974991,Manilkara_chicle
8,0.00192969762059514,1,0.77587762,13.3328466,28.9206901426019,Maclura_tinctoria
8,0.0200705123657721,1,0.8764414,8.48013978,11.2577296163323,Manilkara_chicle
8,0.0200705123657721,1,0.8764414,8.48013978,11.2577296163323,Manilkara_chicle
8,0.0405487238041586,1,0.8764414,8.48013978,10.8671268257029,Manilkara_chicle
8,0.0405487238041586,1,0.8764414,8.48013978,10.8671268257029,Manilkara_chicle
8,0.0405487238041586,1,0.8764414,8.48013978,10.8671268257029,Manilkara_chicle
8,0.0405487238041586,1,0.8764414,8.48013978,10.8671268257029,Manilkara_chicle
8,0.00666165102242688,1,0.63600814,14.0504199,13.7080225783493,Casearia_sylvestris
8,0.000786560923958124,1,0.67323866,7.35424053,11.8607971882611,Luehea_speciosa
8,0.0100919517902431,0,0.0,0.0,10.9332704508344,Malpighia_glabra
8,0.00458105042467238,1,0.37691361,14.550875,82.9806761990504,Enterolobium_cyclocarpum
8,0.00964273546703609,0,0.64856918,12.3821425,24.6613324165569,Guettarda_macrosperma
8,0.0025924435691409,0,0.42802635,7.50149537,25.0666422931454,Spondias_mombin
8,0.0124603408428183,1,0.8764414,8.48013978,11.946321156168,Manilkara_chicle
8,0.000190773877621009,0,0.5518278,11.2622068,0.0,Allophylus_occidentalis
8,0.0207414828473005,1,0.8764414,8.48013978,18.7028930598885,Manilkara_chicle
8,0.0109297363196856,1,0.75952145,9.58950014,13.2605944053079,Brosimum_alicastrum
9,0.0119005639797787,1,0.5518278,11.2622068,10.9558704527535,Allophylus_occidentalis
9,0.0090570531575529,1,0.74366273,7.4861881,18.7950704374011,Rehdera_trinervis
9,0.0251641877497542,1,0.77574754,13.7817175,11.0328394411065,Gliricidia_sepium
9,0.0316783208818832,1,0.77574754,13.7817175,10.411309895779,Gliricidia_sepium
9,0.018703384324362,1,0.77574754,13.7817175,10.084061984913,Gliricidia_sepium
9,0.0727380907780861,0,0.18248994,11.2485639,18.1136789397845,Cochlospermum_vitifolium
9,0.0275576168464751,1,0.74366273,7.4861881,0.0,Rehdera_trinervis
9,0.0233391142400685,0,0.77574754,13.7817175,13.2469296009799,Gliricidia_sepium
9,0.00641052985187418,0,0.77574754,13.7817175,13.5900056541826,Gliricidia_sepium
9,0.0296908760438037,1,0.74366273,7.4861881,11.065174655969,Rehdera_trinervis
9,0.00249897614958527,1,0.74366273,7.4861881,13.0104028347675,Rehdera_trinervis
9,0.00983612228740549,1,0.74366273,7.4861881,26.0322958274893,Rehdera_trinervis
9,0.0303103712653305,0,0.77574754,13.7817175,0.0,Gliricidia_sepium
9,0.00412523695418887,1,0.74366273,7.4861881,12.9735577586689,Rehdera_trinervis
9,0.00791761621039555,1,0.74366273,7.4861881,10.1878788764559,Rehdera_trinervis
9,0.0109293861374211,1,0.74366273,7.4861881,18.2271380381156,Rehdera_trinervis
9,0.0314364695148943,1,0.87234689,7.90816299,18.3005240158831,Ateleia_herbert-smithii
9,0.0314364695148943,1,0.87234689,7.90816299,18.3005240158831,Ateleia_herbert-smithii
9,0.0314364695148943,1,0.87234689,7.90816299,18.3005240158831,Ateleia_herbert-smithii
9,0.0314364695148943,1,0.87234689,7.90816299,18.3005240158831,Ateleia_herbert-smithii
9,0.017241178008776,1,0.87234689,7.90816299,12.4371521735721,Ateleia_herbert-smithii
9,0.0138185291607535,1,0.77574754,13.7817175,10.7094732529781,Gliricidia_sepium
9,0.0129611992065453,1,0.74366273,7.4861881,10.2124422605216,Rehdera_trinervis
9,0.0289739047043844,1,0.77574754,13.7817175,10.7054422701168,Gliricidia_sepium
9,0.0444423638421649,1,0.77574754,13.7817175,11.1297690420864,Gliricidia_sepium
9,0.0122862066946614,1,0.74366273,7.4861881,15.4683690631959,Rehdera_trinervis
9,0.0128040875632647,1,0.74366273,7.4861881,14.281064802409,Rehdera_trinervis
9,0.00165063820861899,1,0.74366273,7.4861881,13.6589408517736,Rehdera_trinervis
9,0.0287776285707362,1,0.74366273,7.4861881,15.6453662265094,Rehdera_trinervis
9,0.00671229995605849,1,0.74366273,7.4861881,11.2438760685551,Rehdera_trinervis
9,0.00484386694645345,1,0.5614008,6.29434163,27.1157352321339,Hemiangium_excelsum
9,0.00955185856956486,0,0.77574754,13.7817175,11.7627070475782,Gliricidia_sepium
9,0.0113223777465135,0,0.18248994,11.2485639,20.8067183367529,Cochlospermum_vitifolium
9,0.0295236691747895,1,0.74366273,7.4861881,12.3018732990353,Rehdera_trinervis
9,0.0243968029220736,0,0.77574754,13.7817175,12.0939549392538,Gliricidia_sepium
9,0.017776216274386,0,0.77574754,13.7817175,12.7497380400347,Gliricidia_sepium
9,0.0103322364583143,1,0.68466068,9.19389499,10.2164760704741,Eugenia_salamensis
9,0.00456556714937939,1,0.74366273,7.4861881,18.6724873980298,Rehdera_trinervis
9,0.0278237719030332,1,0.77574754,13.7817175,10.0108225361302,Gliricidia_sepium
9,0.0216705852437804,1,0.74366273,7.4861881,0.0,Rehdera_trinervis
9,0.0371938782391874,1,0.18248994,11.2485639,25.0068141699993,Cochlospermum_vitifolium
9,0.00487404172283235,1,0.74366273,7.4861881,17.427352129434,Rehdera_trinervis
9,0.00829288383172511,1,0.74366273,7.4861881,16.4712507187669,Rehdera_trinervis
9,0.00165920410213083,0,0.74366273,7.4861881,12.8949605646506,Rehdera_trinervis
9,0.00738704523250044,1,0.74366273,7.4861881,17.2544056426683,Rehdera_trinervis
9,0.012398004628194,1,0.74366273,7.4861881,10.9458141028326,Rehdera_trinervis
9,0.00917956790870189,1,0.74366273,7.4861881,14.2585690190578,Rehdera_trinervis
9,0.00897978865291371,1,0.74366273,7.4861881,20.0782507091716,Rehdera_trinervis
9,0.00153181021236204,1,0.74366273,7.4861881,11.49,Rehdera_trinervis
9,0.00731635851986789,1,0.77574754,13.7817175,0.0,Gliricidia_sepium
9,0.0220295929851209,1,0.5614008,6.29434163,0.0,Hemiangium_excelsum
9,0.0378138655011093,1,0.77574754,13.7817175,0.0,Gliricidia_sepium
9,0.0121926017312739,1,0.74366273,7.4861881,12.0335577586689,Rehdera_trinervis
9,0.00933153806324327,1,0.74366273,7.4861881,10.7744309905374,Rehdera_trinervis
9,0.0370063412950374,1,0.77574754,13.7817175,12.7297972170468,Gliricidia_sepium
9,0.0283911994723831,1,0.74366273,7.4861881,17.5195324299902,Rehdera_trinervis
9,0.0368959422905597,1,0.7263735,8.22539818,0.0,Genipa_americana
9,0.00720380157696621,1,0.7371692,8.75698686,14.5305042262441,Guazuma_ulmifolia
9,0.00246231754641135,0,0.7371692,8.75698686,14.75,Guazuma_ulmifolia
9,0.0132038531418197,0,0.68466068,9.19389499,14.5198169107334,Eugenia_salamensis
10,0.0207180205421231,1,0.63600814,14.0504199,11.9169099072933,Casearia_sylvestris
10,0.0238512536098079,1,0.63600814,14.0504199,10.4444112968509,Casearia_sylvestris
10,0.00403883845168895,0,0.44781739,10.136324,48.6444901675496,Cedrela_odorata
10,0.0149368007421131,1,0.74561631,22.9514801,16.8727915724595,Exostema_mexicana
10,0.00295118685688367,0,0.7371692,8.75698686,15.7,Guazuma_ulmifolia
10,0.0249067690358271,1,0.37406808,11.7846789,10.9049408709641,Castilla_elastica
10,0.0172511059635054,1,0.37406808,11.7846789,33.7144394718113,Castilla_elastica
10,0.000652391624667459,0,0.60359178,6.1931364,59.1714422893073,Licania_arborea
10,0.028039570867787,1,0.55061311,10.5184876,11.8857408863165,Cordia_alliodora
10,0.000410496590110387,0,0.35997774,9.02138266,17.7101887434492,Bursera_simaruba
10,0.000920869588474371,1,0.65580283,15.7198409,12.1639802871229,Sapranthus_palanga
10,0.00997046338483143,1,0.75229327,11.4627342,26.3198507398764,Lonchocarpus_minimiflorus
10,9.64658991899903e-05,1,0.67323866,7.35424053,32.8039267642934,Luehea_speciosa
10,0.00206266548492673,1,0.67323866,7.35424053,21.12,Luehea_speciosa
10,0.0228799526999888,1,0.75229327,11.4627342,26.7674507897717,Lonchocarpus_minimiflorus
10,0.0228799526999888,1,0.75229327,11.4627342,26.7674507897717,Lonchocarpus_minimiflorus
10,0.0209334462257678,1,0.77475077,11.7948688,10.9666422931454,Calycophyllum_candidissimum
10,0.0117792242461765,1,0.77587762,13.3328466,46.9275915686214,Maclura_tinctoria
10,0.00829643173821104,1,0.35997774,9.02138266,37.3172535650487,Bursera_simaruba
10,0.0165954330435962,1,0.75229327,11.4627342,20.0369352551625,Lonchocarpus_minimiflorus
10,0.0148438511877131,1,0.67323866,7.35424053,10.6235549315776,Luehea_speciosa
10,0.0261674256831768,1,0.77475077,11.7948688,12.8264338560097,Calycophyllum_candidissimum
10,0.00805625894577844,0,0.42802635,7.50149537,57.9466394660542,Spondias_mombin
10,0.00273063000380258,1,0.85125909,10.6703347,18.9141126806512,Astronium_graveolens
10,0.00346342696138136,1,0.74561631,22.9514801,26.9004986680139,Exostema_mexicana
10,0.0480782639541482,0,0.67323866,7.35424053,11.2,Luehea_speciosa
10,0.00475124570258689,1,0.80578343,9.74681043,14.92,Karwinskia_calderoni
10,0.0124352321011267,1,0.75229327,11.4627342,10.1664253747358,Lonchocarpus_minimiflorus
11,0.0151937316991582,0,0.67323866,7.35424053,18.9281267969172,Luehea_speciosa
11,0.00516106498509838,0,0.67323866,7.35424053,14.2343774677078,Luehea_speciosa
11,0.0297569529525696,1,0.77574754,13.7817175,11.9578817035472,Gliricidia_sepium
11,0.00839296038801951,1,0.77574754,13.7817175,10.4050422624407,Gliricidia_sepium
11,0.0311001820960306,1,0.77574754,13.7817175,10.2925267854029,Gliricidia_sepium
11,0.0147899179532547,1,0.77574754,13.7817175,12.20435494693,Gliricidia_sepium
11,0.00875963538502456,0,0.67323866,7.35424053,12.7419296489561,Luehea_speciosa
11,0.0432841008279001,1,0.77574754,13.7817175,10.2781521447863,Gliricidia_sepium
11,0.0117281887198541,0,0.77574754,13.7817175,10.5178253536263,Gliricidia_sepium
11,0.0525427661618334,1,0.87234689,7.90816299,0.0,Ateleia_herbert-smithii
11,0.0432380690194001,1,0.77574754,13.7817175,0.0,Gliricidia_sepium
11,0.0296469131881087,0,0.67323866,7.35424053,0.0,Luehea_speciosa
11,0.00789282999130414,0,0.67323866,7.35424053,0.0,Luehea_speciosa
11,0.0405773718389586,1,0.87234689,7.90816299,21.3923888336445,Ateleia_herbert-smithii
11,0.0317596841901695,1,0.87234689,7.90816299,13.5075521812483,Ateleia_herbert-smithii
11,0.0182928089509344,0,0.70871497,7.96809637,10.7359831525952,Lonchocarpus_felipei
11,0.0235371266414357,0,0.67070618,6.87157179,19.671214158485,Swietenia_macrophylla
11,0.0621477702185196,0,0.87234689,7.90816299,13.8098817419281,Ateleia_herbert-smithii
11,0.0359382381043898,1,0.87234689,7.90816299,11.5861098919409,Ateleia_herbert-smithii
11,0.0780252966944568,1,0.77574754,13.7817175,10.8530563595161,Gliricidia_sepium
11,0.0501890608050868,1,0.77574754,13.7817175,10.0763943726841,Gliricidia_sepium
11,0.00377138565240864,1,0.67323866,7.35424053,10.4270056445873,Luehea_speciosa
11,0.00534142448425756,0,0.67323866,7.35424053,12.1106197531771,Luehea_speciosa
11,0.00534142448425756,0,0.67323866,7.35424053,12.1106197531771,Luehea_speciosa
11,0.0517133389306825,1,0.87234689,7.90816299,10.5398535669677,Ateleia_herbert-smithii
11,0.0166038638513832,1,0.67070618,6.87157179,10.3160310212422,Swietenia_macrophylla
11,0.00263308994286415,0,0.67070618,6.87157179,15.5301887434492,Swietenia_macrophylla
11,0.000400238411229381,0,0.53635675,7.03239507,9.5,Curatella_americana
11,0.0217090019492594,1,0.77574754,13.7817175,10.5588901560353,Gliricidia_sepium
11,0.0103646385972671,1,0.5614008,6.29434163,11.5833464944419,Hemiangium_excelsum
